user_id,star_num,f_num,
2542,468,3,1
2542,1,3,1
2542,119,3,1
2542,148,3,1
2542,148,4,1
2542,164,3,1
2542,210,3,1
2542,279,3,1
2542,30,4,1
2542,142,4,1
2542,158,4,1
2542,171,4,1
2542,118,4,1
2542,148,3,1
2542,676,4,1
2543,6,5,1
2543,119,5,1
2543,138,5,1
2543,444,5,1
2543,619,5,1
2543,673,5,1
2543,33,5,1
2543,147,5,1
2543,263,4,1
2543,0,4,1
2543,263,5,1
2543,24,5,1
2543,46,5,1
2543,75,4,1
2543,6,3,1
2543,29,3,1
2543,33,3,1
2543,0,3,1
2543,41,3,1
2543,46,3,1
2543,41,4,1
2543,673,5,1
2543,448,3,1
2543,118,3,1
2543,267,5,1
2543,36,3,1
2543,531,3,1
2543,624,3,1
2544,210,3,1
2544,264,5,1
2544,30,4,1
2544,148,4,1
2544,263,4,1
2545,309,4,1
2545,173,4,1
2545,167,3,1
2545,263,3,1
2545,583,4,1
2545,0,4,1
2545,33,4,1
2545,46,4,1
2545,0,5,1
2545,29,5,1
2545,33,5,1
2545,35,5,1
2545,46,5,1
2545,64,4,1
2545,138,4,1
2545,445,5,1
2545,11,4,1
2545,210,4,1
2545,307,4,1
2545,610,4,1
2545,309,4,1
2545,264,4,1
2545,264,4,1
2545,309,4,1
2545,4,4,1
2545,6,4,1
2545,307,4,1
2545,440,4,1
2545,32,4,1
2545,142,3,1
2545,158,3,1
2545,0,4,1
2545,1,4,1
2545,28,4,1
2545,124,4,1
2545,210,4,1
2545,304,4,1
2545,263,4,1
2545,0,4,1
2545,1,4,1
2545,448,4,1
2545,173,4,1
2545,263,4,1
2545,118,4,1
2546,2,5,1
2546,477,5,1
2546,264,4,1
2546,142,3,1
2546,158,3,1
2547,210,5,1
2547,241,5,1
2547,555,5,1
2547,124,5,1
2547,30,5,1
2547,33,5,1
2547,36,5,1
2547,4,4,1
2547,613,4,1
2548,6,4,1
2548,40,4,1
2548,6,4,1
2548,440,4,1
2548,0,2,1
2548,116,5,1
2548,200,5,1
2548,36,4,1
2548,304,3,1
2548,40,5,1
2548,121,5,1
2548,33,4,1
2548,29,4,1
2548,33,4,1
2548,36,4,1
2548,61,4,1
2548,523,4,1
2548,118,5,1
2548,64,4,1
2548,64,4,1
2549,32,4,1
2549,64,4,1
2549,129,4,1
2549,75,4,1
2549,446,4,1
2549,525,4,1
2549,33,4,1
2549,703,4,1
2549,118,4,1
2549,27,5,1
2549,164,5,1
2549,32,4,1
2549,11,4,1
2549,635,4,1
2549,648,4,1
2549,24,3,1
2549,124,4,1
2549,87,4,1
2550,33,5,1
2550,0,5,1
2550,36,5,1
2550,124,5,1
2550,414,5,1
2550,613,4,1
2550,241,5,1
2550,307,5,1
2550,82,5,1
2550,0,5,1
2550,1,5,1
2550,30,5,1
2550,36,5,1
2550,64,5,1
2550,6,5,1
2550,48,5,1
2550,124,5,1
2550,126,5,1
2550,0,5,1
2550,2,5,1
2550,704,5,1
2550,27,5,1
2550,164,5,1
2550,210,5,1
2550,241,5,1
2550,118,5,1
2550,142,5,1
2550,82,5,1
2550,702,5,1
2550,24,5,1
2550,118,5,1
2550,1,5,1
2550,142,5,1
2551,36,5,1
2551,30,4,1
2551,48,4,1
2551,613,4,1
2551,118,5,1
2551,118,5,1
2551,362,5,1
2552,48,5,1
2552,665,5,1
2552,611,3,1
2552,613,3,1
2552,265,5,1
2552,279,5,1
2552,58,4,1
2552,6,3,1
2552,440,3,1
2552,36,4,1
2553,28,3,1
2553,304,2,1
2553,135,5,1
2553,40,5,1
2553,121,5,1
2553,142,4,1
2553,676,5,1
2553,124,5,1
2553,124,4,1
2554,48,3,1
2554,127,3,1
2554,304,3,1
2554,519,3,1
2554,161,4,1
2554,30,4,1
2554,36,4,1
2554,64,4,1
2555,30,4,1
2555,40,4,1
2555,121,4,1
2555,164,5,1
2555,1,5,1
2555,142,5,1
2555,0,5,1
2555,304,5,1
2555,473,5,1
2555,445,5,1
2555,702,4,1
2555,46,5,1
2555,173,4,1
2555,148,4,1
2555,127,4,1
2555,36,5,1
2555,48,5,1
2555,525,5,1
2555,11,4,1
2555,142,5,1
2555,3,5,1
2555,33,4,1
2555,36,4,1
2555,474,4,1
2555,241,4,1
2555,30,5,1
2555,82,5,1
2555,676,5,1
2555,2,5,1
2555,267,5,1
2555,702,4,1
2555,87,5,1
2555,114,5,1
2555,124,5,1
2556,70,4,1
2556,676,4,1
2556,241,5,1
2557,33,4,1
2557,703,4,1
2557,173,3,1
2557,118,3,1
2557,118,3,1
2557,468,4,1
2557,121,4,1
2557,161,4,1
2557,613,4,1
2557,448,3,1
2557,0,3,1
2557,28,3,1
2557,40,3,1
2557,533,3,1
2557,124,3,1
2557,87,4,1
2557,525,4,1
2557,129,3,1
2557,519,4,1
2558,177,4,1
2558,613,4,1
2558,30,2,1
2558,514,2,1
2558,33,4,1
2558,445,4,1
2558,519,4,1
2558,36,4,1
2558,118,4,1
2558,30,4,1
2558,66,4,1
2558,82,4,1
2559,241,4,1
2559,477,4,1
2559,280,4,1
2560,33,4,1
2560,138,4,1
2560,360,4,1
2560,27,5,1
2560,36,3,1
2560,18,3,1
2560,584,4,1
2560,2,4,1
2560,46,4,1
2560,124,4,1
2560,33,4,1
2560,36,4,1
2560,36,4,1
2560,445,4,1
2560,135,3,1
2560,36,4,1
2561,4,5,1
2561,1,5,1
2561,75,4,1
2561,82,4,1
2561,525,4,1
2561,702,4,1
2561,82,5,1
2561,48,4,1
2561,6,5,1
2561,440,5,1
2561,28,4,1
2561,46,5,1
2561,171,4,1
2561,210,4,1
2561,228,4,1
2561,210,5,1
2561,241,5,1
2561,273,4,1
2562,0,3,1
2562,1,3,1
2562,36,4,1
2562,0,2,1
2562,414,2,1
2563,676,3,1
2563,63,4,1
2563,124,4,1
2563,36,3,1
2564,27,2,1
2564,307,2,1
2564,48,4,1
2564,119,4,1
2565,118,5,1
2565,153,5,1
2565,160,5,1
2565,171,5,1
2565,148,5,1
2565,118,5,1
2565,210,5,1
2565,613,5,1
2565,171,5,1
2565,613,5,1
2565,118,5,1
2565,7,5,1
2565,354,5,1
2565,1,5,1
2565,118,5,1
2565,2,5,1
2565,36,5,1
2565,648,5,1
2565,0,5,1
2565,118,5,1
2565,613,5,1
2565,75,5,1
2565,118,5,1
2565,85,5,1
2565,164,5,1
2565,118,5,1
2565,2,5,1
2565,75,5,1
2565,118,5,1
2566,118,5,1
2566,124,5,1
2567,613,5,1
2567,118,5,1
2567,164,5,1
2567,171,5,1
2567,118,5,1
2567,468,5,1
2568,127,4,1
2568,504,4,1
2568,505,4,1
2569,694,3,1
2569,448,3,1
2569,27,3,1
2569,241,3,1
2569,613,3,1
2569,210,3,1
2569,241,3,1
2569,40,3,1
2569,121,3,1
2569,0,3,1
2569,171,3,1
2570,624,4,1
2570,11,4,1
2570,27,4,1
2570,33,4,1
2571,36,5,1
2571,33,5,1
2571,63,5,1
2571,85,4,1
2571,307,4,1
2572,613,5,1
2572,28,4,1
2572,676,4,1
2572,0,5,1
2572,414,5,1
2572,694,5,1
2572,48,5,1
2572,36,5,1
2572,2,5,1
2573,85,3,1
2573,27,3,1
2573,164,3,1
2573,28,3,1
2573,171,4,1
2573,7,4,1
2573,142,3,1
2573,158,3,1
2573,280,4,1
2574,0,5,1
2574,33,5,1
2574,124,5,1
2574,703,5,1
2574,82,4,1
2574,248,5,1
2574,448,5,1
2574,118,5,1
2574,150,5,1
2574,613,5,1
2575,36,4,1
2575,64,3,1
2575,64,4,1
2576,304,3,1
2576,304,3,1
2576,33,3,1
2576,128,3,1
2576,703,3,1
2576,148,5,1
2577,648,4,1
2577,440,3,1
2577,613,3,1
2577,30,5,1
2577,36,5,1
2577,148,4,1
2577,264,4,1
2577,690,4,1
2577,263,4,1
2577,11,4,1
2578,210,4,1
2578,241,4,1
2578,280,4,1
2578,287,4,1
2578,298,4,1
2578,27,4,1
2578,506,4,1
2578,505,5,1
2578,648,4,1
2578,676,4,1
2579,27,4,1
2579,448,5,1
2579,676,4,1
2579,702,4,1
2579,118,4,1
2579,171,4,1
2579,148,4,1
2579,2,3,1
2579,85,3,1
2579,676,3,1
2579,241,4,1
2579,33,4,1
2579,703,4,1
2579,704,4,1
2579,648,4,1
2579,33,4,1
2579,703,4,1
2579,46,4,1
2579,164,4,1
2579,164,4,1
2579,46,5,1
2579,483,4,1
2579,173,5,1
2579,241,4,1
2579,164,3,1
2579,164,3,1
2580,164,3,1
2580,138,5,1
2580,36,4,1
2580,75,1,1
2580,40,5,1
2580,2,5,1
2580,46,5,1
2581,41,4,1
2581,164,4,1
2581,87,4,1
2581,11,4,1
2582,304,1,1
2582,309,5,1
2582,241,5,1
2582,241,5,1
2582,27,3,1
2582,124,5,1
2582,704,4,1
2582,2,4,1
2583,624,3,1
2583,307,3,1
2583,477,3,1
2583,620,3,1
2583,625,3,1
2583,173,4,1
2584,280,4,1
2584,33,4,1
2584,142,4,1
2584,158,4,1
2584,27,5,1
2584,33,4,1
2584,30,3,1
2584,2,4,1
2585,28,4,1
2585,241,4,1
2585,2,5,1
2585,24,5,1
2585,287,5,1
2585,263,5,1
2586,241,4,1
2586,625,5,1
2587,27,1,1
2587,164,1,1
2587,210,4,1
2587,287,4,1
2587,30,5,1
2587,48,5,1
2587,31,1,1
2587,142,1,1
2587,158,1,1
2587,210,1,1
2587,58,4,1
2587,114,4,1
2587,119,4,1
2587,33,5,1
2587,448,5,1
2587,11,5,1
2587,46,5,1
2587,2,4,1
2588,118,2,1
2588,171,2,1
2588,164,5,1
2588,118,4,1
2588,142,4,1
2588,156,4,1
2588,477,5,1
2588,40,4,1
2588,121,4,1
2588,473,4,1
2588,241,4,1
2588,263,5,1
2588,271,5,1
2589,264,4,1
2589,613,4,1
2589,4,3,1
2589,24,3,1
2589,119,3,1
2589,124,3,1
2589,307,3,1
2589,612,3,1
2589,613,3,1
2589,623,3,1
2589,241,4,1
2589,2,5,1
2589,309,4,1
2590,241,5,1
2590,210,4,1
2590,216,4,1
2590,241,4,1
2590,307,4,1
2590,613,4,1
2590,448,4,1
2590,118,4,1
2590,188,4,1
2590,210,4,1
2590,234,4,1
2590,241,4,1
2590,448,4,1
2590,595,4,1
2590,654,4,1
2590,76,5,1
2590,525,5,1
2590,613,5,1
2590,124,4,1
2590,40,4,1
2590,33,4,1
2590,27,4,1
2590,34,4,1
2590,210,4,1
2590,613,5,1
2590,124,4,1
2590,280,4,1
2591,241,3,1
2591,28,5,1
2591,680,5,1
2591,129,5,1
2591,613,1,1
2591,119,4,1
2591,680,4,1
2592,613,5,1
2592,252,5,1
2593,264,2,1
2593,36,4,1
2593,11,3,1
2593,477,3,1
2593,124,3,1
2593,0,4,1
2593,1,4,1
2593,142,4,1
2593,40,4,1
2593,41,4,1
2593,40,4,1
2593,41,4,1
2593,64,4,1
2593,280,5,1
2593,613,5,1
2593,515,4,1
2593,0,3,1
2593,33,3,1
2593,360,3,1
2593,445,4,1
2593,36,4,1
2593,66,4,1
2593,519,4,1
2594,241,5,1
2594,33,4,1
2594,242,4,1
2594,307,4,1
2594,263,4,1
2594,164,4,1
2594,125,5,1
2594,171,4,1
2594,2,3,1
2594,142,3,1
2594,156,3,1
2595,124,5,1
2595,241,5,1
2595,613,5,1
2595,142,5,1
2595,158,5,1
2595,171,5,1
2595,36,5,1
2595,264,5,1
2595,268,5,1
2595,241,5,1
2595,241,5,1
2595,147,5,1
2596,24,4,1
2596,210,4,1
2596,241,4,1
2596,24,4,1
2596,142,3,1
2596,473,3,1
2596,33,4,1
2596,113,4,1
2596,121,4,1
2596,131,4,1
2596,137,4,1
2596,7,3,1
2596,119,3,1
2596,335,3,1
2596,468,3,1
2596,673,3,1
2596,27,4,1
2596,118,4,1
2596,119,4,1
2596,33,3,1
2596,241,4,1
2596,477,4,1
2596,648,4,1
2596,4,4,1
2596,119,4,1
2596,195,4,1
2596,210,4,1
2596,241,4,1
2597,142,5,1
2597,158,5,1
2598,118,4,1
2598,448,4,1
2598,1,5,1
2598,118,5,1
2598,118,4,1
2598,142,4,1
2598,142,4,1
2598,585,4,1
2598,87,4,1
2598,519,5,1
2598,2,3,1
2598,41,3,1
2598,121,3,1
2598,0,4,1
2598,195,4,1
2598,119,4,1
2598,164,4,1
2598,287,4,1
2598,292,4,1
2598,200,4,1
2598,164,4,1
2598,280,4,1
2598,135,4,1
2598,87,4,1
2598,263,4,1
2598,309,4,1
2598,46,4,1
2598,119,3,1
2598,136,3,1
2598,119,4,1
2598,24,4,1
2598,33,4,1
2598,703,4,1
2599,41,4,1
2599,121,4,1
2599,118,4,1
2599,210,4,1
2599,216,4,1
2599,307,4,1
2599,210,5,1
2599,307,5,1
2599,64,5,1
2599,195,5,1
2599,173,4,1
2599,210,4,1
2599,263,4,1
2599,40,5,1
2599,46,5,1
2599,161,5,1
2599,162,5,1
2599,503,5,1
2599,307,5,1
2599,0,5,1
2599,4,5,1
2599,142,5,1
2599,2,5,1
2599,36,5,1
2599,40,5,1
2599,124,5,1
2599,287,5,1
2599,4,5,1
2599,307,5,1
2599,612,5,1
2599,30,5,1
2599,161,5,1
2599,179,5,1
2599,210,5,1
2599,46,5,1
2599,142,5,1
2599,471,5,1
2599,11,5,1
2599,27,3,1
2599,164,3,1
2599,193,4,1
2599,572,4,1
2599,118,4,1
2599,210,5,1
2600,280,3,1
2600,280,3,1
2600,613,4,1
2600,280,5,1
2600,210,4,1
2601,33,5,1
2602,30,5,1
2602,138,5,1
2602,6,4,1
2602,7,4,1
2602,36,4,1
2602,648,4,1
2602,171,5,1
2602,0,5,1
2602,263,5,1
2602,241,5,1
2602,148,3,1
2602,118,5,1
2602,164,5,1
2603,153,5,1
2603,448,5,1
2603,131,5,1
2603,210,5,1
2603,264,5,1
2603,171,4,1
2604,135,4,1
2604,65,4,1
2604,119,4,1
2604,122,4,1
2604,2,5,1
2604,242,4,1
2605,9,5,1
2605,2,5,1
2605,9,5,1
2606,676,4,1
2606,680,4,1
2606,689,4,1
2606,30,4,1
2606,36,4,1
2606,147,4,1
2606,263,4,1
2606,272,4,1
2606,304,4,1
2606,171,4,1
2606,142,3,1
2606,2,4,1
2606,33,4,1
2607,46,5,1
2607,584,5,1
2608,241,5,1
2609,138,5,1
2609,124,2,1
2609,24,3,1
2609,28,4,1
2609,520,4,1
2609,48,3,1
2609,171,2,1
2609,549,2,1
2609,119,3,1
2609,613,5,1
2609,142,3,1
2609,158,3,1
2609,4,4,1
2609,142,4,1
2609,613,4,1
2610,115,4,1
2610,85,4,1
2610,114,4,1
2610,525,4,1
2610,33,5,1
2610,80,5,1
2610,4,4,1
2610,457,4,1
2610,445,4,1
2610,702,4,1
2610,369,4,1
2610,124,4,1
2610,142,4,1
2610,1,4,1
2610,613,3,1
2610,11,5,1
2610,623,5,1
2610,11,4,1
2610,210,4,1
2610,679,4,1
2610,129,4,1
2610,85,4,1
2610,188,4,1
2610,593,4,1
2610,4,4,1
2610,46,4,1
2610,124,4,1
2610,94,4,1
2610,46,4,1
2610,11,4,1
2610,543,4,1
2610,241,5,1
2611,210,4,1
2611,142,4,1
2611,156,4,1
2612,164,5,1
2612,263,4,1
2612,263,5,1
2612,119,5,1
2612,4,4,1
2613,27,4,1
2613,1,3,1
2613,24,3,1
2613,46,3,1
2613,280,4,1
2613,149,4,1
2613,171,4,1
2613,241,4,1
2613,273,4,1
2613,118,4,1
2613,210,4,1
2613,309,4,1
2613,46,4,1
2613,27,4,1
2613,704,5,1
2614,611,3,1
2614,613,3,1
2614,280,3,1
2614,171,5,1
2614,7,4,1
2614,30,4,1
2614,33,3,1
2615,75,4,1
2615,525,4,1
2615,263,4,1
2615,583,5,1
2615,171,4,1
2615,118,5,1
2615,445,4,1
2616,27,4,1
2616,164,4,1
2616,307,4,1
2616,613,4,1
2616,623,4,1
2616,127,4,1
2616,1,3,1
2616,142,3,1
2616,210,4,1
2616,241,4,1
2616,118,3,1
2616,164,3,1
2616,448,3,1
2616,142,4,1
2616,164,4,1
2616,210,4,1
2616,241,4,1
2617,40,3,1
2617,0,4,1
2617,118,4,1
2617,171,4,1
2617,161,4,1
2617,30,4,1
2617,519,3,1
2617,519,4,1
2617,30,4,1
2617,48,4,1
2617,65,4,1
2617,36,4,1
2617,171,4,1
2617,164,4,1
2617,12,4,1
2617,6,4,1
2617,119,4,1
2617,136,4,1
2617,40,4,1
2617,121,4,1
2617,30,4,1
2617,48,4,1
2617,448,4,1
2618,531,5,1
2618,624,5,1
2618,41,5,1
2618,0,5,1
2618,525,5,1
2618,33,5,1
2618,46,5,1
2618,161,5,1
2618,503,5,1
2618,525,5,1
2618,1,5,1
2618,0,5,1
2618,28,5,1
2618,46,5,1
2618,30,5,1
2618,7,5,1
2618,75,5,1
2618,87,5,1
2618,171,5,1
2618,493,5,1
2618,87,5,1
2618,129,5,1
2618,519,5,1
2618,118,5,1
2618,148,5,1
2618,164,5,1
2618,264,5,1
2618,164,5,1
2619,125,2,1
2619,448,2,1
2619,648,3,1
2619,613,3,1
2619,24,3,1
2619,118,3,1
2619,27,3,1
2619,164,3,1
2619,611,4,1
2619,613,4,1
2619,31,3,1
2619,280,4,1
2619,62,5,1
2619,177,3,1
2619,613,4,1
2619,615,4,1
2619,702,3,1
2619,118,4,1
2619,505,4,1
2619,164,3,1
2619,210,3,1
2619,531,4,1
2619,624,4,1
2619,448,3,1
2619,241,4,1
2620,11,4,1
2620,155,4,1
2620,0,3,1
2620,161,5,1
2620,11,4,1
2620,119,5,1
2620,36,3,1
2620,48,3,1
2620,32,4,1
2620,118,3,1
2620,124,3,1
2620,6,3,1
2621,7,4,1
2621,36,4,1
2621,28,5,1
2621,33,5,1
2621,613,5,1
2621,58,4,1
2621,30,5,1
2621,121,5,1
2621,142,5,1
2621,586,5,1
2621,1,4,1
2621,17,4,1
2621,6,4,1
2621,189,4,1
2621,661,4,1
2621,690,4,1
2621,543,4,1
2621,412,4,1
2621,611,4,1
2621,613,4,1
2621,4,5,1
2621,241,5,1
2621,673,5,1
2621,6,4,1
2621,62,4,1
2622,32,4,1
2622,119,4,1
2622,313,4,1
2622,36,4,1
2622,128,4,1
2622,676,4,1
2622,41,4,1
2622,121,4,1
2622,448,4,1
2622,64,4,1
2622,129,4,1
2622,24,4,1
2622,142,4,1
2622,64,4,1
2622,142,4,1
2622,127,4,1
2622,173,4,1
2622,210,4,1
2622,164,4,1
2622,11,3,1
2622,241,4,1
2622,27,5,1
2623,477,5,1
2623,2,4,1
2623,118,5,1
2623,0,4,1
2623,11,5,1
2623,33,5,1
2623,124,5,1
2623,210,4,1
2623,241,4,1
2623,454,4,1
2624,27,3,1
2624,448,4,1
2624,48,5,1
2624,702,4,1
2624,64,5,1
2624,676,5,1
2624,676,4,1
2624,48,4,1
2624,665,4,1
2624,118,4,1
2624,31,5,1
2624,6,4,1
2625,613,4,1
2625,1,4,1
2626,210,4,1
2626,471,4,1
2626,702,4,1
2626,304,3,1
2626,171,5,1
2626,33,4,1
2626,703,4,1
2626,126,4,1
2626,64,4,1
2626,38,4,1
2626,173,4,1
2627,33,4,1
2627,703,4,1
2627,704,4,1
2627,473,4,1
2627,264,4,1
2627,11,5,1
2627,173,4,1
2627,704,3,1
2627,124,3,1
2627,33,4,1
2627,252,4,1
2627,161,5,1
2627,274,5,1
2627,503,5,1
2627,161,4,1
2627,503,4,1
2627,31,3,1
2627,118,3,1
2627,0,4,1
2627,75,4,1
2627,0,4,1
2627,173,4,1
2627,0,3,1
2627,27,4,1
2627,82,5,1
2627,85,5,1
2627,133,5,1
2627,648,5,1
2627,118,4,1
2627,171,4,1
2627,75,5,1
2627,525,5,1
2627,27,4,1
2627,171,4,1
2627,0,3,1
2627,3,3,1
2627,2,4,1
2627,6,4,1
2627,129,4,1
2627,30,4,1
2627,33,4,1
2627,82,4,1
2627,264,5,1
2627,430,5,1
2627,1,4,1
2627,148,4,1
2628,27,5,1
2628,164,5,1
2628,210,5,1
2628,210,5,1
2628,648,5,1
2628,448,5,1
2629,241,5,1
2629,171,5,1
2629,267,5,1
2629,279,5,1
2629,0,5,1
2629,1,5,1
2629,155,5,1
2629,279,5,1
2629,48,5,1
2629,0,5,1
2629,94,5,1
2629,142,5,1
2629,118,5,1
2629,40,5,1
2629,2,5,1
2629,477,5,1
2629,48,5,1
2629,0,5,1
2629,416,5,1
2629,118,5,1
2629,121,5,1
2629,11,5,1
2629,613,5,1
2629,7,5,1
2629,118,5,1
2629,128,5,1
2630,241,4,1
2630,525,4,1
2630,525,3,1
2630,65,4,1
2630,81,4,1
2630,676,4,1
2630,11,3,1
2631,118,5,1
2632,625,5,1
2632,33,4,1
2632,64,3,1
2632,263,4,1
2632,273,4,1
2632,142,3,1
2632,615,3,1
2632,164,5,1
2632,4,4,1
2632,2,4,1
2632,33,4,1
2632,85,1,1
2632,30,5,1
2632,121,3,1
2632,40,1,1
2632,121,1,1
2633,64,4,1
2633,190,4,1
2633,412,4,1
2633,613,4,1
2633,623,4,1
2633,24,3,1
2633,641,3,1
2633,525,4,1
2633,6,4,1
2633,307,4,1
2633,138,4,1
2633,525,3,1
2633,0,4,1
2633,24,4,1
2633,448,5,1
2633,64,4,1
2633,30,4,1
2633,36,4,1
2633,38,4,1
2633,11,3,1
2633,141,4,1
2634,27,4,1
2634,27,4,1
2634,164,4,1
2634,118,4,1
2634,210,4,1
2634,48,5,1
2634,84,5,1
2634,27,4,1
2634,519,5,1
2634,118,4,1
2634,177,4,1
2634,210,4,1
2634,173,5,1
2634,241,5,1
2635,173,4,1
2635,118,4,1
2635,33,3,1
2635,703,3,1
2635,33,3,1
2635,703,3,1
2635,33,4,1
2635,2,1,1
2635,33,3,1
2635,48,2,1
2635,519,3,1
2635,519,3,1
2635,537,2,1
2635,702,4,1
2636,33,4,1
2636,212,4,1
2636,519,4,1
2636,280,4,1
2636,0,4,1
2636,414,4,1
2636,676,4,1
2636,48,3,1
2636,665,3,1
2636,119,4,1
2636,132,4,1
2636,142,4,1
2636,585,4,1
2636,11,3,1
2636,24,3,1
2636,33,3,1
2636,161,3,1
2636,3,4,1
2636,200,4,1
2636,469,4,1
2636,32,3,1
2636,142,3,1
2637,210,4,1
2637,13,4,1
2637,33,4,1
2637,27,4,1
2637,27,4,1
2637,124,4,1
2637,7,5,1
2637,3,5,1
2637,28,5,1
2637,173,5,1
2637,171,4,1
2637,27,4,1
2637,263,5,1
2637,27,3,1
2638,702,4,1
2638,64,4,1
2638,97,2,1
2638,142,2,1
2638,680,4,1
2638,30,5,1
2638,10,4,1
2638,24,4,1
2638,46,4,1
2638,702,4,1
2638,36,4,1
2639,30,5,1
2639,36,5,1
2639,49,5,1
2639,142,4,1
2640,469,3,1
2640,27,4,1
2640,241,4,1
2640,30,4,1
2640,11,4,1
2640,280,4,1
2640,280,4,1
2641,171,4,1
2641,0,3,1
2641,1,3,1
2641,30,3,1
2641,505,4,1
2641,36,4,1
2642,164,5,1
2642,2,5,1
2642,33,5,1
2642,33,5,1
2642,264,5,1
2642,33,5,1
2642,118,5,1
2642,264,5,1
2642,625,4,1
2642,161,3,1
2642,613,5,1
2642,82,5,1
2642,702,5,1
2642,46,5,1
2642,142,5,1
2643,27,4,1
2643,118,4,1
2643,142,4,1
2643,158,4,1
2643,163,4,1
2643,2,5,1
2643,11,3,1
2643,307,3,1
2643,610,3,1
2643,0,4,1
2643,11,4,1
2643,210,4,1
2643,173,3,1
2643,7,5,1
2643,33,5,1
2643,119,5,1
2643,471,5,1
2643,28,4,1
2643,124,4,1
2643,555,4,1
2643,119,3,1
2643,440,3,1
2643,445,3,1
2643,142,4,1
2643,158,4,1
2643,259,4,1
2643,510,4,1
2643,27,4,1
2643,241,4,1
2643,1,5,1
2643,30,5,1
2643,702,4,1
2643,27,4,1
2643,27,4,1
2643,164,4,1
2643,304,4,1
2643,27,4,1
2643,38,5,1
2643,27,4,1
2643,121,5,1
2643,121,5,1
2643,121,4,1
2643,4,3,1
2643,210,3,1
2643,241,3,1
2643,412,5,1
2644,0,5,1
2645,36,4,1
2645,171,3,1
2645,148,4,1
2645,264,4,1
2645,30,4,1
2646,519,5,1
2646,36,4,1
2647,58,4,1
2647,40,4,1
2648,613,4,1
2648,613,5,1
2648,41,4,1
2648,30,5,1
2648,6,2,1
2648,41,2,1
2648,121,2,1
2648,32,2,1
2648,36,2,1
2648,138,2,1
2648,6,1,1
2648,613,1,1
2649,304,5,1
2649,6,5,1
2649,66,5,1
2649,67,5,1
2649,524,5,1
2649,525,5,1
2649,33,4,1
2649,360,4,1
2649,241,5,1
2649,2,4,1
2650,28,3,1
2650,85,3,1
2650,2,4,1
2650,121,4,1
2650,131,4,1
2650,179,2,1
2650,531,3,1
2650,624,3,1
2650,704,4,1
2650,41,3,1
2650,212,3,1
2650,36,3,1
2650,700,3,1
2650,193,3,1
2650,321,3,1
2650,40,3,1
2650,33,4,1
2650,703,4,1
2650,412,2,1
2650,118,4,1
2650,0,2,1
2650,210,4,1
2650,228,4,1
2650,241,4,1
2650,4,4,1
2650,124,4,1
2650,30,3,1
2650,41,3,1
2650,613,3,1
2650,142,4,1
2650,586,4,1
2650,210,4,1
2650,445,4,1
2650,48,4,1
2650,665,4,1
2650,94,4,1
2650,679,4,1
2650,61,4,1
2650,30,4,1
2650,40,4,1
2650,41,4,1
2650,519,4,1
2650,0,1,1
2650,36,4,1
2650,65,4,1
2650,683,4,1
2650,689,4,1
2650,7,3,1
2650,40,3,1
2651,27,5,1
2651,164,5,1
2651,82,2,1
2651,119,2,1
2651,529,4,1
2651,412,4,1
2651,519,4,1
2651,48,4,1
2651,0,4,1
2651,118,4,1
2651,210,4,1
2651,241,5,1
2651,519,2,1
2651,412,5,1
2651,0,4,1
2651,418,4,1
2651,613,4,1
2651,124,4,1
2651,702,2,1
2651,164,4,1
2651,164,4,1
2651,210,4,1
2651,216,4,1
2651,307,4,1
2651,81,3,1
2651,676,3,1
2651,40,5,1
2651,121,5,1
2651,0,3,1
2651,11,1,1
2651,164,4,1
2651,241,5,1
2651,702,2,1
2652,210,4,1
2652,613,4,1
2652,625,4,1
2652,31,4,1
2652,210,4,1
2653,27,5,1
2653,210,5,1
2653,241,5,1
2653,142,5,1
2653,158,5,1
2653,41,3,1
2653,121,3,1
2653,263,4,1
2653,30,5,1
2653,82,5,1
2653,27,5,1
2653,27,5,1
2653,210,5,1
2653,0,5,1
2653,30,5,1
2653,267,4,1
2653,210,5,1
2653,171,5,1
2653,2,5,1
2653,2,5,1
2653,40,5,1
2653,121,5,1
2653,1,5,1
2653,3,5,1
2653,464,5,1
2653,263,5,1
2653,127,5,1
2653,210,5,1
2653,142,5,1
2653,210,5,1
2653,551,5,1
2653,263,5,1
2653,278,5,1
2653,477,5,1
2653,11,5,1
2653,682,5,1
2653,142,5,1
2653,154,5,1
2653,118,5,1
2653,210,5,1
2653,263,5,1
2653,210,5,1
2653,304,5,1
2653,263,5,1
2654,241,5,1
2654,171,5,1
2654,242,5,1
2654,519,3,1
2654,48,4,1
2654,613,4,1
2655,33,3,1
2655,124,3,1
2656,48,5,1
2656,704,4,1
2656,24,4,1
2656,46,4,1
2656,27,4,1
2656,142,4,1
2656,158,4,1
2656,173,4,1
2656,241,4,1
2657,48,4,1
2657,81,4,1
2657,127,4,1
2657,665,4,1
2657,121,5,1
2657,175,5,1
2657,263,5,1
2657,507,5,1
2658,30,5,1
2658,40,5,1
2658,41,5,1
2658,171,5,1
2659,11,5,1
2659,33,4,1
2659,703,4,1
2659,287,5,1
2659,537,4,1
2659,421,5,1
2659,445,4,1
2659,464,4,1
2659,624,4,1
2659,412,5,1
2659,448,5,1
2659,536,5,1
2659,161,4,1
2659,36,3,1
2659,445,3,1
2659,118,4,1
2659,613,5,1
2659,519,5,1
2659,613,3,1
